	MS28F1_sample2	MS28F1_sample3	MS28F1_sample4	MS28F1_sample5	MS28F1_sample6	MS28F1_sample7	MS28F1_sample8	MS28F1_sample9	MS28F1_sample11	MS28F1_sample14
mmu_piR_010050|gb|DQ685899|Mus_musculus:7:73691280:73691310:Plus	6	10.5	4	14	10	3	14.5	8.5	12	7.5
mmu_piR_011905|gb|DQ688759|Mus_musculus:6:81864093:81864122:Minus	6	1	2	4	0	0	2	2	4	4
mmu_piR_012610|gb|DQ689859|Mus_musculus:6:127768446:127768474:Plus	6	1	3	5	1	5	4	2	1	4
mmu_piR_039050|gb|piRNA_2560|Mus_musculus:5:150083707:150083737:Minus	6	4	2	0	0	3	2	2	3	3
mmu_piR_011336|gb|DQ687898|Mus_musculus:9:54043930:54043958:Minus	6	5	6	2	4	9	4	6	4	2
mmu_piR_021751|gb|DQ703374|Mus_musculus:9:67525576:67525599:Minus	6	1	2	2	0	3	0	1	0	3
mmu_piR_019472|gb|DQ700050|Mus_musculus:9:67525001:67525028:Minus	6	2.5	3	2	3	2	6	0.5	3.5	1
mmu_piR_025930|gb|DQ709462|Mus_musculus:17:27025546:27025575:Minus	6	0	0	2	2	0	1	2	2	0
mmu_piR_034189|gb|DQ721425|Mus_musculus:5:113589366:113589396:Plus	6	4	7	5	7	5	7	6	9	7
mmu_piR_009762|gb|DQ685431|Mus_musculus:3:35065633:35065661:Plus	6	5	4	10	5	8	10	4	3	7
mmu_piR_017003|gb|DQ696405|Mus_musculus:10:62058627:62058657:Plus	6	2.5	3	4.33333333333333	3	0	4	4	2.33333333333333	6
mmu_piR_011831|gb|DQ688642|Mus_musculus:18:67178400:67178427:Minus	6	4	6	8	11	6	7	2	6	2
mmu_piR_020539|gb|DQ701636|Mus_musculus:18:67183351:67183380:Minus	6	3	6.5	3.5	6	4.5	4	3	0.5	0.5
mmu_piR_000125|gb|AB251251|Mus_musculus:17:27019922:27019940:Minus	6	5.5	1.5	4.5	2	4.5	4.5	8	5	5
mmu_piR_008042|gb|DQ566004|Mus_musculus:10:62058827:62058857:Plus	6	2	8	5	5.5	5	7.5	9	8.5	8
mmu_piR_012904|gb|DQ690333|Mus_musculus:9:67518591:67518621:Minus	6	1	6	3	1	1	5	0	1	2
mmu_piR_034893|gb|DQ722432|Mus_musculus:17:27037905:27037934:Minus	6	1	2	5.5	8.5	7	3.5	3.5	1	5
mmu_piR_035459|gb|DQ723268|Mus_musculus:5:113586311:113586342:Plus	6	2	4	7	5	2	4	4	3	5
mmu_piR_037615|gb|DQ726386|Mus_musculus:14:22948814:22948842:Plus	6	3	5	5	5	8	13	4	7	1
mmu_piR_021499|gb|DQ703003|Mus_musculus:7:72990464:72990493:Plus	6	5	5	3	4	10	6	4	4	8
mmu_piR_020351|gb|DQ701370|Mus_musculus:7:69793409:69793438:Plus	6	6.5	5.5	8	7	5.5	12	5.33333333333333	5.83333333333333	5.5
mmu_piR_027776|gb|DQ712151|Mus_musculus:6:81865415:81865445:Minus	6	3	1.5	1.5	0	0	2.5	1	1.5	0
mmu_piR_028760|gb|DQ713550|Mus_musculus:11:107812091:107812119:Plus	6	3	6	6	4	2	7	4	3	4
mmu_piR_021881|gb|DQ703567|Mus_musculus:17:27040732:27040762:Minus	6	1	4	2.5	4	2	6	1	9	4
mmu_piR_037238|gb|DQ725842|Mus_musculus:9:67522422:67522452:Minus	6	2	5.66666666666667	8	5.33333333333333	3.33333333333333	7.33333333333333	4.66666666666667	5.66666666666667	2.5
mmu_piR_007354|gb|DQ563658|Mus_musculus:7:72979767:72979797:Plus	6	8	3	3	4	7.33333333333333	5	2.5	4.5	2
mmu_piR_028609|gb|DQ713337|Mus_musculus:4:57454732:57454760:Minus	6	3.5	5	4	3.33333333333333	4	6	4	6.5	5.5
mmu_piR_030097|gb|DQ715481|Mus_musculus:5:144014056:144014086:Plus	6	2	3.5	7	3	2.5	2	1	3	3
mmu_piR_015386|gb|DQ694010|Mus_musculus:9:19678654:19678683:Minus	6	6	2	5	8	5	8	10	9	5
mmu_piR_028407|gb|DQ713048|Mus_musculus:6:127765865:127765895:Plus	6	3	0.5	0.5	1	1	5.5	1	5	1.5
mmu_piR_009439|gb|DQ684917|Mus_musculus:17:66133476:66133506:Plus	6	1	1	1	2	3	6	2	1	3
mmu_piR_023012|gb|DQ705233|Mus_musculus:18:67182725:67182754:Minus	6	3	6	2	5	0	2	4	3	4
mmu_piR_014212|gb|DQ692296|Mus_musculus:18:67191076:67191104:Minus	6	5	2	4	4	8	10	3	2	4
mmu_piR_018974|gb|DQ699331|Mus_musculus:7:73691317:73691346:Plus	6	4.33333333333333	2.33333333333333	3.83333333333333	3	0.666666666666667	0.833333333333333	3.33333333333333	4.33333333333333	2.83333333333333
mmu_piR_025675|gb|DQ709103|Mus_musculus:7:69778310:69778340:Minus	6	4	2.5	5	0	3	7.5	1	1	1.5
mmu_piR_010406|gb|DQ686466|Mus_musculus:7:72995641:72995670:Plus	6	4	6.5	10	7	9	8	5	8	5
mmu_piR_036813|gb|DQ725228|Mus_musculus:11:107811017:107811047:Plus	6	1	1	7	1	0	3	3	2	0
mmu_piR_014380|gb|DQ692542|Mus_musculus:7:72982855:72982884:Plus	6	10	0	12	3	9	8	3	9	3
mmu_piR_014293|gb|DQ692423|Mus_musculus:5:113583047:113583072:Plus	6	2	2	5	1	4	6	4	5	5
mmu_piR_037149|gb|DQ725712|Mus_musculus:6:127762647:127762677:Plus	6	3	5	8	4	6	9	4	7	2
mmu_piR_029602|gb|DQ714779|Mus_musculus:1:119461654:119461682:Plus	5.83333333333333	4.66666666666667	6.83333333333333	6.33333333333333	4.16666666666667	4.5	8	4.5	6.5	9.33333333333333
mmu_piR_002208|gb|DQ545703|Mus_musculus:18:67180787:67180816:Minus	5.7	1.41666666666667	1.25	0.5	0.2	0.833333333333333	1.5	1.9	3.33333333333333	3.45
mmu_piR_039931|gb|piRNA_89|Mus_musculus:10:75300683:75300715:Plus	5.5	4	9.5	6	3	0.5	7	7	7	9
mmu_piR_037619|gb|DQ726391|Mus_musculus:7:73697674:73697703:Plus	5.5	8	8	4.5	4.5	3	2	4	4	3
mmu_piR_011798|gb|DQ688592|Mus_musculus:17:27055046:27055076:Plus	5.5	4	3.5	4.66666666666667	5.5	2	5.5	5.5	4	3
mmu_piR_026776|gb|DQ710710|Mus_musculus:15:59098787:59098816:Minus	5.5	0.666666666666667	1.66666666666667	0.666666666666667	1.16666666666667	0.666666666666667	3.33333333333333	1.33333333333333	1.5	2.33333333333333
mmu_piR_030365|gb|DQ715868|Mus_musculus:9:67508699:67508728:Minus	5.5	4.5	9	12	8	3	11.5	7	14	8
mmu_piR_013415|gb|DQ691095|Mus_musculus:2:150843159:150843188:Plus	5.5	2	6.5	3	1	2	2.5	2	1	4
mmu_piR_038372|gb|piRNA_1096|Mus_musculus:17:66052593:66052620:Minus	5.5	2	8	4.5	4	3	11	4.5	5	4
mmu_piR_008873|gb|DQ568727|Mus_musculus:17:27048405:27048434:Minus	5.5	1.5	3.5	3.5	3.5	3	6	2	3.5	2.5
mmu_piR_037969|gb|DQ726904|Mus_musculus:6:81861930:81861959:Minus	5.5	6	4.33333333333333	9.33333333333333	7	6	6.83333333333333	6.83333333333333	7	3
mmu_piR_031789|gb|DQ717860|Mus_musculus:7:73698675:73698705:Plus	5.5	3.5	0	3	2	1	8	1	7	3
mmu_piR_032734|gb|DQ719235|Mus_musculus:7:73688296:73688325:Minus	5.5	7	3	8	4	1	6.5	4.5	4	1.5
mmu_piR_024833|gb|DQ707886|Mus_musculus:18:67183409:67183437:Minus	5.5	1	3	10	4	2	2.5	2.5	3.5	3
mmu_piR_036568|gb|DQ724877|Mus_musculus:7:73683982:73684010:Minus	5.5	3.5	2	2	5.5	1.5	5	5	6.5	3
mmu_piR_013048|gb|DQ690548|Mus_musculus:9:67522016:67522044:Minus	5.5	4	7	8.5	6.5	3	4.5	2.5	9	7
mmu_piR_036323|gb|DQ724542|Mus_musculus:17:27064088:27064118:Plus	5.5	2	8	5	4	6.5	3	3	6	3
mmu_piR_019053|gb|DQ699436|Mus_musculus:6:85079040:85079070:Minus	5.5	6	6.83333333333333	8	6	3	8.5	2	4.83333333333333	4.33333333333333
mmu_piR_026864|gb|DQ710831|Mus_musculus:2:92392803:92392832:Plus	5.5	1.5	4	6	2	5	3	4.5	3	3
mmu_piR_026700|gb|DQ710594|Mus_musculus:10:75300046:75300076:Plus	5.5	0	5.5	5	2	2.83333333333333	4	2	5.5	2.5
mmu_piR_028778|gb|DQ713582|Mus_musculus:7:73697375:73697402:Plus	5.5	6	5.5	6.5	6.5	5	7	1	3.5	4
mmu_piR_006452|gb|DQ561166|Mus_musculus:8:95080923:95080952:Plus	5.5	3	5	4.5	3.5	0	3	2.5	4	3.5
mmu_piR_005332|gb|DQ555809|Mus_musculus:5:113576463:113576489:Minus	5.5	0	3	2.5	3	4	6.5	0	1.5	3
mmu_piR_018659|gb|DQ698871|Mus_musculus:5:113590488:113590518:Plus	5.5	2	1	2.5	0.5	1	4	0.5	7.5	0.5
mmu_piR_010896|gb|DQ687211|Mus_musculus:5:113593761:113593790:Plus	5.5	2.5	4	5.75	1.75	3.58333333333333	8.25	3.5	3.75	2.75
mmu_piR_017649|gb|DQ697364|Mus_musculus:12:98847515:98847545:Plus	5.5	2	1.5	4	0.5	4	4	1.5	1	4.5
mmu_piR_021292|gb|DQ702707|Mus_musculus:6:127780100:127780129:Plus	5.5	5	4	7	3.5	1	8.5	4	4	4.5
mmu_piR_011546|gb|DQ688219|Mus_musculus:12:98797831:98797860:Minus	5.5	3	0	2.83333333333333	4	2	3	1	3.5	1.5
mmu_piR_034447|gb|DQ721795|Mus_musculus:6:85079041:85079069:Minus	5.5	3	5.83333333333333	7	5	3	6.5	2	4.83333333333333	4.33333333333333
mmu_piR_025493|gb|DQ708837|Mus_musculus:5:113595168:113595198:Plus	5.33333333333333	3.16666666666667	0	6.66666666666667	1.5	1.83333333333333	2	2.83333333333333	1.83333333333333	2
mmu_piR_005881|gb|DQ557702|Mus_musculus:9:67512128:67512156:Minus	5.33333333333333	0	0	0.333333333333333	1	0	0	2	2	0.666666666666667
mmu_piR_019973|gb|DQ700816|Mus_musculus:14:22922884:22922913:Plus	5.33333333333333	6	5.83333333333333	7.33333333333333	2.66666666666667	3	10.3333333333333	6	4.5	1
mmu_piR_001964|gb|DQ544821|Mus_musculus:2:92385353:92385382:Plus	5.33333333333333	0	3.33333333333333	3.33333333333333	0	1.33333333333333	3	3	2	2
mmu_piR_018299|gb|DQ698334|Mus_musculus:10:75299834:75299863:Plus	5.25	3.25	2.16666666666667	4.91666666666667	1.58333333333333	2.83333333333333	3.16666666666667	2.41666666666667	3.75	3.58333333333333
mmu_piR_027240|gb|DQ711383|Mus_musculus:11:103252365:103252394:Plus	5.25	1	0	2.83333333333333	3	0.25	6.25	2	2.5	1
mmu_piR_022082|gb|DQ703881|Mus_musculus:5:150091890:150091918:Minus	5.16666666666667	2.16666666666667	4.33333333333333	6	3	2.83333333333333	3.33333333333333	1.5	4	3.83333333333333
mmu_piR_035323|gb|DQ723080|Mus_musculus:7:73683254:73683284:Minus	5.08333333333333	3.83333333333333	3.5	7	5.75	0.5	4.75	3.08333333333333	5.66666666666667	2.5
mmu_piR_030952|gb|DQ716686|Mus_musculus:7:73660246:73660275:Minus	5.03333333333333	3	2.2	3.53333333333333	2.2	2.08333333333333	2.45	3.08333333333333	4.53333333333333	3.75
mmu_piR_036329|gb|DQ724549|Mus_musculus:7:73660245:73660274:Minus	5.03333333333333	2.5	2.2	3.53333333333333	2.2	2.08333333333333	2.45	2.58333333333333	4.86666666666667	3.75
mmu_piR_029785|gb|DQ715022|Mus_musculus:9:54031815:54031843:Minus	5	7	9.5	8	9	5	21.5	6	10	10
mmu_piR_028913|gb|DQ713770|Mus_musculus:2:92397364:92397392:Plus	5	2	0	2	0	1	2	0	1	1
mmu_piR_037040|gb|DQ725560|Mus_musculus:7:72994698:72994729:Plus	5	2	2	11	2	3	3	4	6	1
mmu_piR_030366|gb|DQ715869|Mus_musculus:5:115112187:115112217:Minus	5	3	5	4	1.33333333333333	1	4	5	7	0
mmu_piR_023231|gb|DQ705542|Mus_musculus:10:75299545:75299576:Plus	5	3	3	6	1	2	3	4	5	1
mmu_piR_022605|gb|DQ704664|Mus_musculus:10:75300527:75300557:Plus	5	0	3.5	2.16666666666667	2.5	0.5	5.16666666666667	1	0	1.33333333333333
mmu_piR_020995|gb|DQ702291|Mus_musculus:9:54036116:54036144:Minus	5	2	8	4	7	4	4	6	6	2
mmu_piR_002817|gb|DQ547759|Mus_musculus:9:54045441:54045470:Minus	5	0.5	2.5	4	1.5	2	2.5	2	2	2
mmu_piR_006463|gb|DQ561189|Mus_musculus:5:150093044:150093071:Minus	5	2	2	2	1	3	1	3	2	3
mmu_piR_026202|gb|DQ709888|Mus_musculus:10:75301649:75301679:Plus	5	2.5	2.5	4	1.5	4	4	3.83333333333333	2.33333333333333	2
mmu_piR_029052|gb|DQ713992|Mus_musculus:9:54014955:54014986:Minus	5	5	2	4	1	1	7	3	4	2
mmu_piR_024633|gb|DQ707615|Mus_musculus:4:93823362:93823393:Minus	5	8	8	9	3	6	7	4	9	10
mmu_piR_015732|gb|DQ694528|Mus_musculus:18:67189344:67189371:Minus	5	0	4	4	4	0	2	2	5	1
mmu_piR_024839|gb|DQ707894|Mus_musculus:9:67526600:67526628:Minus	5	2	1	1	4	0	2	1	7	6
mmu_piR_012981|gb|DQ690454|Mus_musculus:17:27076213:27076242:Plus	5	3	6	7	8	5	14	5	12	4
mmu_piR_015313|gb|DQ693910|Mus_musculus:7:73666981:73667010:Minus	5	1	4	4	3	3	13	3	6	3
mmu_piR_011855|gb|DQ688680|Mus_musculus:15:78491803:78491831:Minus	5	2	5	2	1	3	4	0	6	1
mmu_piR_018421|gb|DQ698526|Mus_musculus:18:67185035:67185065:Minus	5	3	3	4	3	6	5	5	8	0
mmu_piR_023972|gb|DQ706648|Mus_musculus:5:113582142:113582171:Plus	5	1	2	2	0	4	8	2	5	2
mmu_piR_027990|gb|DQ712454|Mus_musculus:7:72979357:72979385:Plus	5	2	3	6	3	6	5	5	2	5
mmu_piR_005566|gb|DQ556766|Mus_musculus:15:74474535:74474566:Plus	5	3	1.5	5	4.5	1	2	3	4.5	0
mmu_piR_030045|gb|DQ715405|Mus_musculus:5:113562012:113562040:Minus	5	4	5	2	6	1	4	1	2	1
mmu_piR_019128|gb|DQ699545|Mus_musculus:2:92352160:92352189:Plus	5	3	0	0	0	2	5	0	0	0
mmu_piR_024771|gb|DQ707800|Mus_musculus:18:67183492:67183521:Minus	5	3.5	13	4.5	6	7.33333333333333	10.3333333333333	5	6	4
mmu_piR_029986|gb|DQ715322|Mus_musculus:10:75281813:75281836:Plus	5	0	2	0	0	0	0	0	2	0
mmu_piR_002313|gb|DQ546047|Mus_musculus:17:27062437:27062466:Plus	5	2	2.5	0.5	1.5	3	4.5	2.5	2.5	1
mmu_piR_022025|gb|DQ703794|Mus_musculus:2:92351470:92351499:Plus	5	1	1	2	0	3	1	0	2	0
mmu_piR_011793|gb|DQ688586|Mus_musculus:17:27060604:27060634:Plus	5	4	8	6	11	8	8	7	9.5	3
mmu_piR_015420|gb|DQ694067|Mus_musculus:15:74473089:74473118:Plus	5	3	1	0	1	1	1	1	5	0.5
mmu_piR_026290|gb|DQ710016|Mus_musculus:7:69803329:69803360:Plus	5	0	5	0	2	3	7	3	5	3
mmu_piR_034391|gb|DQ721716|Mus_musculus:9:67504204:67504233:Minus	5	3.5	8.5	8	7	4	3	4	11	5
mmu_piR_026979|gb|DQ710976|Mus_musculus:12:98802799:98802827:Minus	5	1	3.83333333333333	2.66666666666667	4.33333333333333	3.16666666666667	4.33333333333333	7.83333333333333	5.66666666666667	7.5
mmu_piR_000619|gb|DQ540976|Mus_musculus:17:39454691:39454717:Plus	5	11	11	9	12.5	17	9	9	4.5	7
mmu_piR_037871|gb|DQ726756|Mus_musculus:14:22923332:22923360:Plus	5	0	0	1	3	2	2	2	1	4
mmu_piR_019894|gb|DQ700692|Mus_musculus:12:98817919:98817947:Minus	5	0	0	1	2	0	0	0	0	0
mmu_piR_008669|gb|DQ568124|Mus_musculus:4:41999514:41999544:Plus	5	7	5	1	3	3	3	1	5	4
mmu_piR_010811|gb|DQ687094|Mus_musculus:8:95078786:95078816:Plus	5	7.5	10.5	11.5	7	3.5	4	7.5	6	3
mmu_piR_016455|gb|DQ695613|Mus_musculus:9:67507752:67507782:Minus	5	7	6	4	5	3	7	6	9	9
mmu_piR_020887|gb|DQ702148|Mus_musculus:9:67539192:67539221:Plus	5	2	0	2	3	2	1	4	4	3
mmu_piR_032165|gb|DQ718406|Mus_musculus:17:27046192:27046217:Minus	5	5	4	9	10	4	9	6	11	5
mmu_piR_016217|gb|DQ695247|Mus_musculus:10:94104818:94104847:Minus	5	0	8	7	2	2	6	1	9	5
mmu_piR_035744|gb|DQ723700|Mus_musculus:7:73686964:73686992:Minus	5	2.5	1.83333333333333	6.83333333333333	2	5	8.5	1.83333333333333	3.66666666666667	0.5
mmu_piR_013393|gb|DQ691063|Mus_musculus:9:67495318:67495349:Minus	5	0	0	2	2	1	3.5	0	2.5	1.5
mmu_piR_009748|gb|DQ685413|Mus_musculus:10:127101232:127101261:Plus	5	2	3	6.5	3.5	1	7	1	1.5	1
mmu_piR_021390|gb|DQ702847|Mus_musculus:5:113577357:113577386:Minus	5	1	2	3	1	0	4	0	2	1
mmu_piR_032901|gb|DQ719488|Mus_musculus:4:79475152:79475175:Minus	5	1	11	8	13	8	5	9	6	8
mmu_piR_035081|gb|DQ722729|Mus_musculus:14:22925448:22925477:Plus	5	1.5	1.5	2.5	2.5	2.5	2	2.5	2	4
mmu_piR_035396|gb|DQ723184|Mus_musculus:7:73684011:73684040:Minus	5	1	2	3	2	1	2	3	4.5	3
mmu_piR_034053|gb|DQ721228|Mus_musculus:9:54017299:54017328:Minus	5	3	6	7	8	3	13	2	3	7
mmu_piR_031098|gb|DQ716888|Mus_musculus:9:54041482:54041509:Minus	5	2	2	5	0	1	1	0	3.5	2
mmu_piR_009390|gb|DQ684830|Mus_musculus:7:73699094:73699123:Plus	5	6	4	4	3	5	12	1	7	5
mmu_piR_007985|gb|DQ565848|Mus_musculus:19:37324730:37324760:Minus	5	1	6	1	1.5	3.33333333333333	4	0	2	0
mmu_piR_001426|gb|DQ543371|Mus_musculus:18:67165562:67165590:Minus	5	5.5	6.5	6	8.5	4	10	4.5	6.5	3.5
mmu_piR_022952|gb|DQ705137|Mus_musculus:7:69759994:69760024:Minus	5	2	5	3	2	4	2	4	2	1
mmu_piR_005786|gb|DQ557330|Mus_musculus:9:67531716:67531743:Minus	5	0	2	0	0	0	0	1	1	0
mmu_piR_009525|gb|DQ685066|Mus_musculus:5:113571628:113571657:Minus	5	3	2	2	9	3	5	4	9	1
mmu_piR_031612|gb|DQ717622|Mus_musculus:18:67175835:67175865:Minus	5	2	1	1	1	2	4	0	2	1
mmu_piR_015192|gb|DQ693730|Mus_musculus:18:67183631:67183659:Minus	4.83333333333333	1.5	4.66666666666667	2.33333333333333	5.66666666666667	2.33333333333333	4.66666666666667	3.83333333333333	2.83333333333333	2.33333333333333
mmu_piR_032632|gb|DQ719087|Mus_musculus:15:74467510:74467540:Plus	4.83333333333333	3.5	4.5	5.5	2	3	9.83333333333333	5	4.5	2
mmu_piR_017407|gb|DQ696998|Mus_musculus:5:150092131:150092159:Minus	4.83333333333333	1.08333333333333	4	5.91666666666667	1.83333333333333	2.33333333333333	2.25	1	1.16666666666667	2.16666666666667
mmu_piR_020466|gb|DQ701528|Mus_musculus:9:67495719:67495748:Minus	4.83333333333333	5	3.5	6.33333333333333	5.33333333333333	5.33333333333333	6.16666666666667	1.5	4.83333333333333	4.16666666666667
mmu_piR_021621|gb|DQ703188|Mus_musculus:15:74471555:74471584:Plus	4.83333333333333	3.33333333333333	3.5	4	2	2	3.83333333333333	3	0.333333333333333	2.25
mmu_piR_005892|gb|DQ557727|Mus_musculus:18:67188195:67188223:Minus	4.75	0	0.916666666666667	1.25	1.5	0.916666666666667	2.25	0.75	0.833333333333333	0
mmu_piR_004185|gb|DQ552012|Mus_musculus:5:113563562:113563589:Minus	4.5	1	5	2.5	2	0	3	0	4	2
mmu_piR_022280|gb|DQ704186|Mus_musculus:18:67189653:67189683:Minus	4.5	4.5	2.5	3	5	4	2	3.33333333333333	5.5	2
mmu_piR_002610|gb|DQ547091|Mus_musculus:2:92363128:92363156:Plus	4.5	2.75	6.5	1.25	3.66666666666667	4.2	7.25	4.33333333333333	3.95	4.25
mmu_piR_013180|gb|DQ690744|Mus_musculus:2:150945503:150945533:Minus	4.5	3	5	5	5	1	3	0	1.5	4
mmu_piR_008552|gb|DQ567811|Mus_musculus:3:35067811:35067841:Plus	4.5	2	4	3	0.5	3	4.5	0	5.5	1
mmu_piR_009672|gb|DQ685293|Mus_musculus:14:22925972:22926002:Plus	4.5	0	1	0	3	1	2	2	1	0
mmu_piR_014157|gb|DQ692219|Mus_musculus:12:98797521:98797552:Minus	4.5	3.5	3	5.5	2	3.5	3	2.5	4	3.5
mmu_piR_035435|gb|DQ723233|Mus_musculus:2:92370258:92370285:Plus	4.5	2	1	1	1	0	1.5	1	0	0
mmu_piR_031386|gb|DQ717297|Mus_musculus:12:98797523:98797553:Minus	4.5	3.5	5	4.5	2	2.5	3	2.5	4	2.5
mmu_piR_030691|gb|DQ716312|Mus_musculus:5:113590485:113590513:Plus	4.5	0	1	2.5	0.5	0	2	1.5	1.5	1.5
mmu_piR_009483|gb|DQ684993|Mus_musculus:5:113573521:113573550:Minus	4.5	5.5	2	0	6	2.5	1	1	4	2.5
mmu_piR_011083|gb|DQ687503|Mus_musculus:12:98815934:98815964:Minus	4.5	5	9	7.5	4.5	12	8	5.25	7.83333333333333	4
mmu_piR_022515|gb|DQ704535|Mus_musculus:2:92363712:92363741:Plus	4.5	6	7	3.5	1	3	4	4	1	2
mmu_piR_009432|gb|DQ684906|Mus_musculus:7:73666070:73666100:Minus	4.5	3.5	5	5	4.5	1.5	9	3.5	2	2.5
mmu_piR_036358|gb|DQ724586|Mus_musculus:6:81866250:81866279:Minus	4.5	2	4	4	4.5	7.5	5	3.5	6	3.5
mmu_piR_003834|gb|DQ550969|Mus_musculus:12:98797833:98797863:Minus	4.5	0	1	1.83333333333333	1	2	3	1	1.5	1.5
mmu_piR_028294|gb|DQ712892|Mus_musculus:9:67525006:67525034:Minus	4.5	5.5	4	4	8	4	7.5	1.5	6	12
mmu_piR_019876|gb|DQ700666|Mus_musculus:12:98797983:98798012:Minus	4.5	5.83333333333333	4	3.5	3.5	2	2.5	4.5	5	4
mmu_piR_023364|gb|DQ705740|Mus_musculus:14:22938996:22939026:Plus	4.5	0	0	1	1	0	0.5	1	1.5	3
mmu_piR_008052|gb|DQ566059|Mus_musculus:4:93803030:93803059:Minus	4.5	0.5	0	4.5	3	0.5	2.5	2.2	1.25	0.2
mmu_piR_027596|gb|DQ711890|Mus_musculus:5:113593758:113593788:Plus	4.5	2.5	4.5	5.75	2.75	3.25	10.25	4.5	6.75	2.25
mmu_piR_034106|gb|DQ721303|Mus_musculus:9:54036478:54036508:Minus	4.5	1	2.5	2	1	0	2	0	1	3
mmu_piR_030219|gb|DQ715655|Mus_musculus:1:34546983:34547011:Plus	4.33333333333333	1.5	1.33333333333333	3.33333333333333	2.66666666666667	1	2.33333333333333	2.33333333333333	1.83333333333333	2.5
mmu_piR_006890|gb|DQ562208|Mus_musculus:14:43859096:43859125:Plus	4.33333333333333	0.5	1.5	3.33333333333333	0.666666666666667	3.16666666666667	4.66666666666667	0	1	1.66666666666667
mmu_piR_015061|gb|DQ693541|Mus_musculus:9:67535218:67535247:Plus	4.33333333333333	2	1.33333333333333	1	1	1.66666666666667	1	6	1.33333333333333	0.333333333333333
mmu_piR_025532|gb|DQ708885|Mus_musculus:11:103250092:103250121:Plus	4.33333333333333	2	0.5	1.5	1.33333333333333	3.33333333333333	3.33333333333333	3	8	3
mmu_piR_039142|gb|piRNA_2734|Mus_musculus:6:127798594:127798620:Plus	4.33333333333333	1	1.5	4.5	2.33333333333333	1.83333333333333	2	0.5	4.33333333333333	2.16666666666667
mmu_piR_027442|gb|DQ711674|Mus_musculus:1:94824320:94824350:Minus	4.33333333333333	0	1.33333333333333	1.83333333333333	2.5	0.833333333333333	0	1	2.16666666666667	2
mmu_piR_025682|gb|DQ709112|Mus_musculus:5:150092129:150092158:Minus	4.33333333333333	1.58333333333333	4	5.91666666666667	1.83333333333333	3.33333333333333	3.25	1	1.16666666666667	2.16666666666667
mmu_piR_025126|gb|DQ708304|Mus_musculus:18:67182844:67182873:Minus	4.33333333333333	2.5	1.5	3.5	5.16666666666667	6	7.83333333333333	3	3.5	4.66666666666667
mmu_piR_017878|gb|DQ697691|Mus_musculus:9:67495723:67495752:Minus	4.33333333333333	5	2.5	5.33333333333333	2.33333333333333	3.33333333333333	4.66666666666667	2	2.83333333333333	2.16666666666667
mmu_piR_020290|gb|DQ701283|Mus_musculus:9:67497722:67497751:Minus	4.25	1	2.25	4	2	1	0	3	3.25	1
mmu_piR_015601|gb|DQ694341|Mus_musculus:4:61709366:61709395:Minus	4.16666666666667	4.33333333333333	4.16666666666667	4.83333333333333	5.33333333333333	5	4.25	4	5.66666666666667	0.333333333333333
mmu_piR_037145|gb|DQ725706|Mus_musculus:3:124398432:124398461:Minus	4.16666666666667	1	1.5	0.333333333333333	0	1.83333333333333	0.5	0	2	0
mmu_piR_013828|gb|DQ691713|Mus_musculus:17:27045984:27046010:Minus	4.08333333333333	5.33333333333333	4.58333333333333	2.25	2.08333333333333	2.5	7.41666666666667	4	6.41666666666667	3.5
mmu_piR_028624|gb|DQ713356|Mus_musculus:17:27068529:27068559:Plus	4	3	3	3	4	1	2	0	0	2
mmu_piR_011031|gb|DQ687434|Mus_musculus:15:59105584:59105613:Plus	4	4	4	2	2	3	0	3.5	7	2
mmu_piR_015522|gb|DQ694228|Mus_musculus:15:78492888:78492916:Minus	4	0	1	0	2	1	4	3	0	0
mmu_piR_029960|gb|DQ715290|Mus_musculus:15:74484518:74484546:Plus	4	3	6	7	7	6	5	4	3	5
mmu_piR_023039|gb|DQ705273|Mus_musculus:6:127796173:127796202:Plus	4	1	0	0	0	1	2	1	0	1
mmu_piR_000100|gb|AB251197|Mus_musculus:12:98809926:98809956:Minus	4	2	4	5	0	2	4	2	1	1
mmu_piR_009600|gb|DQ685185|Mus_musculus:6:127756748:127756776:Minus	4	2	4.5	9.5	5.5	3	6.5	4	3	7.5
mmu_piR_036063|gb|DQ724168|Mus_musculus:5:150092902:150092928:Minus	4	1	0	2	0	1	0	1	0	0
mmu_piR_033954|gb|DQ721089|Mus_musculus:12:98797333:98797361:Minus	4	3	1	7	2	7	3	3	4	2
mmu_piR_029476|gb|DQ714593|Mus_musculus:6:81865930:81865960:Minus	4	0	1	4	0	1	4	0	3	1.5
mmu_piR_036888|gb|DQ725339|Mus_musculus:17:66052291:66052319:Minus	4	1	0	2	2	1	4	2	5	1
mmu_piR_032125|gb|DQ718344|Mus_musculus:18:67183711:67183740:Minus	4	3	1	9.5	4	6	8.5	1.5	4	3.5
mmu_piR_029456|gb|DQ714566|Mus_musculus:2:92363751:92363778:Plus	4	10	8	5	3	5	8	6	9	7
mmu_piR_014239|gb|DQ692331|Mus_musculus:17:66117009:66117039:Plus	4	2.16666666666667	2	2	2.66666666666667	1	2.66666666666667	0.666666666666667	4.66666666666667	0.666666666666667
mmu_piR_033567|gb|DQ720519|Mus_musculus:7:73691195:73691224:Plus	4	0	1.33333333333333	1.5	1	1	1	0	3.5	1
